,title,onion
6251,Cost Of Paper,1
6252,"'ave A Wonderful Election, America!",1
6253,Lobbyist Gets Candy On Food Pyramid,1
6254,Historical Archives: Ben Franklin Inventions This Week,1
6255,John Kerry Actually Pretty Good At Windsurfing Now,1
6256,Your Horoscope,1
6257,Everything Midas CEO Touches Turns To Mufflers,1
6258,The Bush White House,1
6259,Debate Aftermath. Who Won?,1
6260,Palin Brushing Up On Foreign Policy At Epcot,1
6261,Police Ferret Curled Up On Evidence,1
6262,Vast Array Of Lip Balm Options Paralyzes Area Shopper,1
6263,Nation In Love With Girl From Record Store,1
6264,Life Begins When I Damn Well Say It Does,1
6265,Tiny Silver Death Machine: Election Coverage 2008 Part Two,1
6266,Internet Explorer Makes Desperate Overture To Become Default Browser,1
6267,Tiny Silver Death Machine: Election Coverage 2008,1
6268,McCain Puts Father-Son Junkyard Business Into Blind Trust,1
6269,The Debates!! I Want To See Them So Bad!!,1
6270,Bailout Summit!,1
6271,A Call For Change,1
6272,"I'll Have A Big Slice Of Humble Pie, Please!",1
6273,Sarah Palin Is Electric!,1
6274,I Know Exactly How Sarah Palin Feels,1
6275,"Obama & McCain Have A ""Tip-Top"" Time In Cedar Rapids",1
6276,Introducing The Onion's Political Blog Team,1
6277,Onion Publisher Emeritus Introduces The Onion's Election 'Blog',1
6278,Who Wants To Be A Millionaire?,1
6279,Nation Secretly Hoping 9/11 Becomes A Day Off Soon,1
6280,Janis Joplin's Spirit Found Dead Of Another Drug Overdose,1
6281,Bakery Held Hostage By Child Picking Out Donuts,1
6282,Your Horoscope,1
6283,City Places Orange Traffic Cones Around Space-Time Portal,1
6284,Cash-Strapped NPR Launches 'A Couple Things Considered',1
6285,Wealthy Housewife Learns Spanish For Some Reason,1
6286,Chimp Study On Human Response To Feces-Hurling Nears Completion,1
6287,Laid-Off Zoologist Goes On Tranquilizing Rampage,1
6288,Alpha Yam Resists Being Candied,1
6289,Clean Jobs,1
6290,F.A.L.,1
6291,Area Man Regrets Going Into Snifter Business,1
6292,New Nervous-Energy Drink Recreates Feeling Of Waiting For Girl To Call,1
6293,Tennessee Nears Expiration Date,1
6294,Your Horoscope,1
6295,Amateur Balloonist Accidently Floats Around World,1
6296,New Wolverines Mascot Savagely Mauls Star Player,1
6297,Minister Constantly Mentions Teenage Son's Virginity,1
6298,Bakery Closing Nets Man Ton Of Free Eclairs,1
6299,Inside Obama's Emails,1
6300,Behind The Scenes Of 'Smash Mouth: Behind The Music',1
6301,Plastic Surgeon Shows Off Collection Of Famous Nose Cartilage,1
6302,Uncomfortable Emptiness,1
6303,Nation Hit Hard,1
6304,Area Man's Longest Finger Selected For Mission To Bottom Of Peanut Jar,1
6305,President Bush Only Has To Spend 20 Trillion To Inherit Bush Family Fortune,1
6306,Christian Couple Staying Together For Sake Of God,1
6307,Your Horoscope,1
6308,Brave Mountain Lion Fends Off Group Of Hikers,1
6309,Chrysler Names '83 LeBaron CEO,1
6310,Accident Reconstructionist A Hit At Family Reunion,1
6311,Homicidal Surgeon General May Be Hazardous To Your Health,1
6312,RNC Coverage: Morning In America,1
6313,RNC Coverage: SOS,1
6314,RNC Coverage: Red Meat,1
6315,"RNC Coverage: Playing ""Ruff""",1
6316,RNC Coverage: More Of The Same,1
6317,RNC Coverage: Saluting Our Veterans,1
6318,Extreme Foreclosure: Home Edition,1
6319,RNC Coverage: Line In The Sand,1
6320,RNC Coverage: Lady Liberty,1
6321,New 'Gatorade Slow' Targets Lazy Demographic,1
6322,Drop It Like It's Hot,1
6323,Miracle Dog Gives Birth To Septuplets,1
6324,Gold Medalist Michael Phelps Signs Up To Endorse Pool Noodles,1
6325,RNC Coverage: No Children Left Behind,1
6326,RNC Coverage: Tradition And Honor,1
6327,RNC Coverage: Secret Weapon?,1
6328,RNC Coverage: News Bloodhounds,1
6329,RNC Coverage: Not Settling On Second Best,1
6330,RNC Coverage: In The Pantheon Of X-Cellence,1
6331,"RNC Coverage: The Long, Hard Slog",1
6332,RNC Coverage: The Last Man,1
6333,"RNC Coverage: ""Saint"" Paul!",1
6334,New Little Caesars Marketing Strategy Has Employees Throw Themselves On Hoods Of Passing Cars,1
6335,New Denim Jacket Bolsters Consumer Self-Confidence,1
6336,RNC Coverage: Judge Not,1
6337,RNC Coverage: The Great North Woods,1
6338,RNC Coverage: Learning To Forgive,1
6339,Your Horoscope,1
6340,Brendan's Brother Reports 'Brendan Is So Dead',1
6341,McDonald's To Post Warning Labels On Individual Fries,1
6342,Pedophile Nervous For First Day Of School,1
6343,Elderly Man Wages War On Area Pharmacy,1
6344,God's Gift To Women Returned,1
6345,DNC Coverage: Post Mortem,1
6346,Area Man Always Picked Last For Employment,1
6347,DNC Coverage: Thank You Denver!,1
6348,DNC Coverage: August Surprise?,1
6349,DNC Coverage: ***BREAKING NEWS!!!!****,1
6350,DNC Coverage: A New Dawn,1
6351,DNC Coverage: Change I Can Believe In!,1
6352,DNC Coverage: Faded Promise,1
6353,DNC Coverage: Sheep In Wolf's Clothing,1
6354,DNC Coverage: Stars Of All Different Stripes,1
6355,Aqua Teen Hunger Force Babies,1
6356,Report: Turkey Sandwiches An Excellent Source Of Turkey Sandwiches,1
6357,DNC Coverage: **EXCLUSIVE BREAKING NEWS!**,1
6358,DNC Coverage: Unilateral Response,1
6359,DNC Coverage: Secret Service,1
6360,Challenging New Iraq War Video Game Will Take 14 Years To Play,1
6361,DNC Coverage: Great Expectations,1
6362,DNC Coverage: A Matter Of Justice,1
6363,DNC Coverage: An American President,1
6364,DNC Coverage: Cover Up,1
6365,DNC Coverage: Shoulder To Shoulder With Greatness,1
6366,DNC Coverage: Choice Of A New Generation,1
6367,FBI Launches Nationwide Manhunt For New Office Manager,1
6368,New Flavored Fork Adds Taste Of Ham To Every Meal,1
6369,DNC Coverage: Media Bias?,1
6370,"DNC Coverage: Denver, Clean Up Your Act!",1
6371,DNC Coverage: Catching Up,1
6372,DNC Coverage: Some Dish,1
6373,"DNC Coverage: Here's A Real ""Scoop!""",1
6374,Hundreds Of Musicians Removed From Rock And Roll Hall Of Fame For Drug Use,1
6375,Bush Lets War Widow Punch His Arm Once,1
6376,Your Horoscope,1
6377,DNC Coverage: A Not-So-Conventional Eatery,1
6378,DNC Coverage: Denver's True Colors,1
6379,DNC Coverage: Warm Welcome?,1
6380,U.S. Advises Allies Not To Border Russia,1
6381,DNC Coverage: Off To A Bad Start,1
6382,McCain Unveils Plan For National Soup Pipeline,1
6383,Dutch Anti-Defamation League Closes,1
6384,Superintendent Draws Up 'Dream School Board' Of All-Time Greats,1
6385,Absent-Minded Professor Says Cure For Cancer 'Around Here Somewhere',1
6386,So You Think You Can Dance?,1
6387,Bush Told To Sign Birthday Treaty For Someone Named 'Kyoto',1
6388,"North Korean Olympic Team Forced To Share Single, Grey Jumpsuit",1
6389,Seven Stories,1
6390,Executive's Child Makes Unsolicited Bid For Affection,1
6391,"Family Comes First, Reports Man Trying To Get Out Of Work",1
6392,China Bans Release Of Carbon Dioxide By Citizens,1
6393,Your Horoscope,1
6394,Powerful 'His And Hers' Towel Lobby Stalls Gay Marriage Legislation,1
6395,Psychological Evaluation Eaten,1
6396,Cop Vows To Hunt Down Punk Who Successfully Pressed Brutality Charges Against His Partner,1
6397,CDC Powerless To Stop Spread Of Virulent Mayonnaise-Borne Pathogen,1
6398,Punch On Nose Fails To Ward Off Loan Shark Attack,1
6399,Sharper Image Vows 'We Will Be Undersold',1
6400,Study: Watching Under Four Hours Of TV Impairs Ability To Mock Pop Culture,1
6401,Shit That'll Make You Puke!,1
6402,Alumni Furious Over High School's Constant Improvements,1
6403,"Mystery Freshman Dominates Ice Breakers, Disappears Into Night",1
6404,Biggest Loser In High School Adjusting To Being Ordinary Loser In College,1
6405,Creative Writing Teacher Announces Plan To Sit On Edge Of Desk,1
6406,Weird Girl You Drunkenly Fooled Around With Waiting Outside Door,1
6407,Monster Got Tina,1
6408,1992 Belly Tattoo Stretched To Breaking Point,1
6409,Republican Enjoys Paying Huge Health Insurance Premiums,1
6410,"New Weather Channel Sitcom About Three Guys, Three Girls, One Storm System",1
6411,Portuguese Explorer Discovers New Passage To China,1
6412,Your Horoscope,1
6413,Stalker Spaces On Why He's In Sandra Oh's Garage,1
6414,Greyhound Launches New In-Bus Magazine,1
6415,FBI: Six Dead Not Really 'Mass' Murder,1
6416,Man Realizes Fly Has Been Down For Entire Life,1
6417,Man Hoping To Accidentally See Roommate's Girlfriend Naked,1
6418,"My Dad, The Cactus",1
6419,Report: 93% Of Drunk Drivers Get Home Just Fine,1
6420,Burned Entree Passed Off As Cajun,1
6421,Ridicule It Yourself,1
6422,New Eco-Friendly Hummer Engineered To Kill Its Drivers,1
6423,Bush To Olympians: 'Bring Back Lots Of Valuable Gold',1
6424,Wind Reserves To Run Out By 2036,1
6425,Your Horoscope,1
6426,Bags Filled With Sand Still Most Advanced U.S. Anti-Flood Technology,1
6427,Last Vestige Of Manhood Gently Exhaled During Yoga Class,1
6428,President Bush Disappointed Chinese Foreign Minister Doesn't Know Karate,1
6429,Miss An Episode And You're Fucked,1
6430,Price Of Gas Rises To Four Expletives Per Gallon,1
6431,"Hawaiian Family Enjoys Great Vacation In Dayton, OH",1
6432,Nova,1
6433,World's Worst Person Decides To Go Into Marketing,1
6434,Area Man Never Met Cardboard Box He Couldn't Flatten,1
6435,Study: Not Being An Asshole Boss May Boost Employee Morale,1
6436,Mysterious Zipper Spotted On Back Of McCain's Neck,1
6437,Chinese TV Show Canceled After Drawing Only 180 Million Viewers,1
6438,Your Horoscope,1
6439,PowerBar Introduces New WaterBar For Thirsty People On The Go,1
6440,Really-Loud-Whistle Guy Takes Every Opportunity To Whistle Loudly,1
6441,Depressed Tornado Hangs Out Alone In Corner Of State,1
6442,Sitting Places Of John The Baptist,1
6443,Procter & Gamble Introduces Home Menstruation Test,1
6444,134-Year-Old Man Attributes Longevity To Typographical Error,1
6445,WWE Tuesday Night Reflection,1
6446,"Can't Go Wrong With A Cheeseburger, Area Man Reports",1
6447,U.S. Trades Alito To British Supreme Court In Six-Judge Deal,1
6448,Live With Regis And Kelly,1
6449,Hewlett-Packard Introduces New Soup-Resistant Laptop,1
6450,Queen Elizabeth II Announces She's Pregnant Again,1
6451,"Darfur, IA Also In Pretty Bad Shape",1
6452,Angry FCC Fudging Tired Of All This Sugar,1
6453,Your Horoscope,1
6454,Blackwater Security Hired To Protect U.S. Climate,1
6455,"Man Given Points For Trying Increases Total Trying Points To 643,457",1
6456,Apology To Area Dog Insincere,1
6457,Time Warner CEO Announces Plans To Merge With Secretary,1
6458,Earth Explodes,1
6459,Disney World Secrets,1
6460,Rain Told To Go Away In 1986 Returns,1
6461,Gettysburg Battlefield Solemnly Urinated On,1
6462,Smiling Strangers,1
6463,Ronald Reagan Prime Suspect In Bank Robbery,1
6464,Nunchuck Mastery Displayed To Enemy,1
6465,Your Horoscope,1
6466,Going To Tops Of Things Still Favored By Nation's Tourists,1
6467,Car-Wash Employee Tragically Simonized,1
6468,Recession-Plagued Nation Demands New Bubble To Invest In,1
6469,Entire City Council Meeting Devoted To Tree Stump,1
6470,Giant Undersea Cephalopods Targeted By Pepsi,1
6471,New Boeing Jetliner Holds All But 300 People,1
6472,"Singing, Dancing Man Just Getting Started",1
6473,Congress Raises 'Licking Syrup Off Your Plate' Age Limit To 13,1
6474,U.S. Intelligence: Burundi May Be Developing Telephone,1
6475,Stripper From Future Jumps Out Of Birthday Cake To Warn Humanity,1
6476,Supreme Court Holds Judicial Luau,1
6477,Your Horoscope,1
6478,Area Sauce Perfect,1
6479,Special Ops Veteran Slips Back Into Family Undetected,1
6480,Fancy Home Defibrillator Used Only Once,1
6481,Life Jackets Issued To All Americans For Some Reason,1
6482,Endangered Manatee Struggles To Make Self Understood To Congress,1
6483,Arizona Burned To Stop California Wildfire,1
6484,New Alternative Fuel SUV Will Deplete World's Hydrogen By 2070,1
6485,Solar-Power Technology Still Largely Confined To Calculators,1
6486,Greenpeace Releases Dolphins Into Forest,1
6487,8-Year-Old Forced To Eat Organic Macaroni And Cheese,1
6488,Catholic Church Condemns Metrosexuality,1
6489,McCain Vows To Withdraw All Troops From The U.S.,1
6490,Church Group Offers Homosexual New Life In Closet,1
6491,"Area Man Feels Guilty For Hating Annoying, Gay Coworker",1
6492,Letter D Pulls Sponsorship From Sesame Street,1
6493,Kentucky Legislature Bans Gay Pet Weddings,1
6494,Area Lottery Winner Pulls Off 'Get Poor Quick' Scheme,1
6495,Area Man Experimenting With Homosexuality For Past Eight Years,1
6496,Girlfriend Dumped After Forwarding Stupid Link,1
6497,Flaming-Streets Plan Passes In Tennessee,1
6498,History's Mysteries,1
6499,"Falling Down Laundry Chute And Breaking Neck Remains America's No. 548,221 Killer",1
6500,Non-Controversial Church Opens For Potential Presidential Candidates,1
6501,"Ha-Ha, You Got Braces",1
6502,Drunk Physicists Write Equations All Over Passed-Out Colleague's Face,1
6503,"I Know It's Crazy, But Some Days I Feel Like Everybody Is Out To Get Me vs. Our Mission Has Been Compromised! Abort!",1
6504,Drowning Super Model Rescued To Death,1
6505,Your Horoscope,1
6506,Friends From Home Embarrassing,1
6507,Borrowed Stapler Returned With Bite Marks On It,1
6508,New Beer Brand Claims To Be Colder Than Other Beer Brands,1
6509,Countervention,1
6510,Clerk Endures Fifth Humiliating Year,1
6511,U.S. Dentists Can't Make Nation's Teeth Any Damn Whiter,1
6512,Cricket Located,1
6513,Local Thumb Wrestler Falls For Only Trick In The Book,1
6514,Where'd That Bitch Go?,1
6515,National Essay Writing Contest Now Accepting Video Submissions,1
6516,Paris Hilton Foundation Grants $2 Million Dollars To Under-Privileged Socialite,1
6517,Farmer Wants A Wife,1
6518,"Man Fishes For Legendary, Elusive Compliment",1
6519,Rising Gravy Breaks Through Potato Dam,1
6520,Ask A Girl Whose Boyfriend Went To Six Flags With Someone Else,1
6521,"Man Raised By Wolves Loses Wife, Kids During Family Reunion",1
6522,Your Horoscope,1
6523,Researchers Discover Details Smaller Than Minutiae,1
6524,West Virginia Holds Its First Pronunciation Bee,1
6525,Small Town Honors Once-Ostracized Artist,1
6526,New Prescription-Only Sandwich Extra-Delicious,1
6527,Terrible Idea Committed To Paper,1
6528,Puppet Show Suddenly Turns To Subject Of Divorce,1
6529,Q&A,1
6530,Defective Ouija Board Reviews Local Thai Restaurants,1
6531,Elderly Woman Destroys Internet,1
6532,Way Too Much Raised For Bronchitis Research,1
6533,Bin Laden Sends Belated Threat To Israel For 60th Birthday,1
6534,Your Horoscope,1
6535,SWAT Team Leader Uses Wrong Hand Signal Again,1
6536,Supreme Court Overturns Car,1
6537,Choir Deployed To Local Senior Center,1
6538,Area Father Fails To Forcibly Refold Map,1
6539,Man Born To Party Dies Partying,1
6540,Giraffe Wants To Be Appreciated For More Than Just Her Humongous Neck,1
6541,Poke With Stick Confirms Raccoon's Death,1
6542,Parking-Lot Surveillance Cam,1
6543,Midwestern Tornado Destroys 4 World's Largest Objects,1
6544,Muse Commands Area Man To Draw Naked Barbarian Girls,1
6545,Desperate Chives Marketing Board Launches 'Big Bowl O' Chives In The Mornin'' Campaign,1
6546,President Bush Converts West Wing Into Injured Animal Shelter,1
6547,Area Man Forced Into Jehovah's Witness Protection Program,1
6548,Your Horoscope,1
6549,Couple Devastated To Learn They Can't Have Cats,1
6550,LAPD Discovers Hidden Deformed Olsen Triplet,1
6551,Mad Scientist's Plot Thwarted By Budget Cuts,1
6552,Porn Star Breaks Into Mainstream Movie Career As 'Stripper Number Four',1
6553,Centaur Of Attention,1
6554,'Wheel Of Fortune' Contestants Hit Hard As Vowel Prices Skyrocket,1
6555,Teenager's Entire Life Ruined By Frizzy Hair,1
6556,NORAD Headquarters Crawling With Missile Weevils,1
6557,Your Horoscope,1
6558,Terrifying Phantom Train Late,1
6559,Newly Disabled Paraplegic Wants To Know If He'll Be Able To...You Know,1
6560,Homeless Man Bestows God's Blessing To All Within Earshot,1
6561,That Show Your Ex Used To Like,1
6562,Study: Most Self-Abuse Goes Unreported,1
6563,Tomato Genetically Modified To Be More Expensive,1
6564,Plate Of Cookies Never Stood A Chance,1
6565,Biologists Apologize For Release Of Giant Winged Serpents,1
6566,Obama Voicemail Message Not That Inspiring,1
6567,One Life To Live,1
6568,Evening News,1
6569,Bodies: The Sitcom,1
6570,Bear Searches For Food Inside Backpacker,1
6571,Your Horoscope,1
6572,Toddler Makes Convincing Case For Being Afraid Of Horse,1
6573,Rubik's Cube Solved With Hammer,1
6574,Christian Slater Dropped From List Of Names To Drop,1
6575,India's Top Physicists Develop Plan To Get The Hell Out Of India,1
6576,Cheney Adds Rare '64 Kuwait To Oil Cellar,1
6577,Enterprising Dog Opens Own Kennel,1
6578,Breakthrough Heinz Bottle Shoots Ketchup With Laser-Like Precision,1
6579,Economic Stimulus Check Burned For Warmth,1
6580,Pope Returns To Vatican With Comprehensive Plan To Blow Up United States,1
6581,Your Horoscope,1
6582,Pope Stays Up All Night Telling God About Trip To America,1
6583,Jaded Seismologist Can No Longer Feel Anything Under 7.0 On Richter Scale,1
6584,Four-Year Descent Into Complete Self-Obsession Live-Blogged,1
6585,Longtime Sexual Fantasy Awkwardly Fulfilled,1
6586,Urinator Apprehended,1
